dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.03,0.08,0.01,0.0,0.0
22,255,1.0,0.0,0.05,0.03,0.05,0.01,0.0,0.0
32,255,1.0,0.0,0.03,0.03,0.03,0.01,0.0,0.0
42,255,1.0,0.0,0.02,0.03,0.02,0.01,0.0,0.0
52,255,1.0,0.0,0.02,0.03,0.02,0.01,0.0,0.0
62,255,1.0,0.0,0.02,0.03,0.02,0.01,0.0,0.0
72,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
82,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
92,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
102,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
112,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
122,255,1.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0
2,255,1.0,0.0,0.5,0.04,0.0,0.01,0.0,0.0
12,255,1.0,0.0,0.08,0.04,0.0,0.01,0.0,0.0
22,255,1.0,0.0,0.05,0.04,0.0,0.01,0.0,0.0
6,255,1.0,0.0,0.17,0.04,0.0,0.01,0.0,0.0
16,255,1.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0
5,255,1.0,0.0,0.2,0.04,0.0,0.01,0.0,0.0
15,255,1.0,0.0,0.07,0.04,0.0,0.01,0.0,0.0
25,255,1.0,0.0,0.04,0.04,0.0,0.01,0.0,0.0
8,255,1.0,0.0,0.12,0.04,0.0,0.01,0.0,0.0
8,255,1.0,0.0,0.12,0.04,0.0,0.01,0.0,0.0
18,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
48,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
58,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
68,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
78,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
88,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
98,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
40,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
50,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
60,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
70,255,1.0,0.0,0.01,0.04,0.0,0.0,0.01,0.0
80,255,1.0,0.0,0.01,0.04,0.0,0.0,0.01,0.0
90,255,1.0,0.0,0.01,0.03,0.0,0.0,0.01,0.0
100,255,1.0,0.0,0.01,0.03,0.0,0.0,0.01,0.0
110,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
120,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
130,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
140,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
150,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
160,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
170,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
180,255,1.0,0.0,0.01,0.01,0.02,0.01,0.01,0.0
6,255,1.0,0.0,0.17,0.02,0.0,0.01,0.0,0.0
16,255,1.0,0.0,0.06,0.02,0.0,0.01,0.0,0.0
26,255,1.0,0.0,0.04,0.02,0.0,0.01,0.0,0.0
36,255,1.0,0.0,0.03,0.02,0.0,0.01,0.0,0.0
46,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0
56,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0
66,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0
10,255,1.0,0.0,0.1,0.01,0.0,0.01,0.0,0.0
20,255,1.0,0.0,0.05,0.01,0.0,0.01,0.0,0.0
30,255,1.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0
40,255,1.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0
50,255,1.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0
2,255,1.0,0.0,0.5,0.02,0.0,0.01,0.0,0.0
5,255,1.0,0.0,0.2,0.02,0.0,0.01,0.0,0.0
15,255,1.0,0.0,0.07,0.02,0.07,0.02,0.0,0.0
25,255,1.0,0.0,0.04,0.02,0.04,0.02,0.0,0.0
35,255,1.0,0.0,0.03,0.02,0.03,0.02,0.0,0.0
45,255,1.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0
55,255,1.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0
65,255,1.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0
75,255,1.0,0.0,0.01,0.02,0.01,0.02,0.0,0.0
85,255,1.0,0.0,0.01,0.02,0.01,0.02,0.0,0.0
95,255,1.0,0.0,0.01,0.02,0.01,0.02,0.0,0.0
105,255,1.0,0.0,0.01,0.02,0.01,0.02,0.0,0.0
115,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
125,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
135,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
145,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
155,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
165,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
175,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
185,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
195,255,1.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0
205,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
215,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
225,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
235,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
245,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
17,2,0.12,0.12,0.06,0.0,0.0,0.0,0.0,0.0
27,22,0.81,0.07,0.04,0.0,0.0,0.0,0.0,0.0
37,31,0.84,0.05,0.03,0.0,0.0,0.0,0.0,0.0
47,1,0.02,0.09,0.02,0.0,0.0,0.0,0.0,0.0
57,10,0.18,0.07,0.18,0.0,0.0,0.0,0.0,0.0
67,44,0.66,0.06,0.01,0.0,0.0,0.0,0.0,0.0
77,54,0.7,0.05,0.01,0.0,0.01,0.02,0.0,0.0
87,64,0.74,0.05,0.01,0.0,0.01,0.02,0.0,0.0
97,73,0.75,0.05,0.01,0.0,0.01,0.01,0.0,0.0
107,81,0.76,0.05,0.01,0.0,0.01,0.01,0.0,0.0
117,91,0.78,0.04,0.01,0.0,0.01,0.01,0.0,0.0
127,95,0.75,0.04,0.01,0.0,0.01,0.01,0.0,0.0
137,103,0.75,0.04,0.01,0.0,0.01,0.01,0.0,0.0
147,26,0.18,0.04,0.18,0.0,0.01,0.0,0.0,0.0
157,36,0.23,0.04,0.23,0.0,0.01,0.0,0.0,0.0
167,114,0.68,0.04,0.01,0.0,0.01,0.01,0.0,0.0
177,122,0.69,0.03,0.01,0.0,0.01,0.01,0.0,0.0
187,43,0.23,0.03,0.23,0.0,0.01,0.0,0.0,0.0
197,137,0.7,0.03,0.01,0.0,0.01,0.01,0.0,0.0
207,143,0.69,0.03,0.0,0.0,0.0,0.01,0.0,0.0
217,149,0.69,0.03,0.0,0.0,0.0,0.01,0.0,0.0
227,159,0.7,0.03,0.0,0.0,0.0,0.01,0.0,0.0
237,167,0.7,0.03,0.0,0.0,0.0,0.01,0.0,0.0
247,176,0.71,0.02,0.0,0.0,0.0,0.01,0.0,0.0
255,183,0.72,0.02,0.0,0.0,0.0,0.01,0.0,0.0
255,52,0.2,0.02,0.2,0.0,0.0,0.0,0.0,0.0
255,59,0.23,0.02,0.23,0.0,0.0,0.0,0.0,0.0
255,68,0.27,0.02,0.27,0.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,11,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
21,21,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
31,31,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
41,41,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
1,130,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0
11,128,0.73,0.27,0.09,0.02,0.0,0.0,0.0,0.0
21,62,0.24,0.19,0.24,0.03,0.0,0.0,0.0,0.0
31,68,0.48,0.13,0.48,0.03,0.0,0.0,0.0,0.0
41,73,0.54,0.1,0.54,0.03,0.0,0.0,0.0,0.0
51,81,0.63,0.08,0.63,0.02,0.0,0.0,0.0,0.0
61,82,0.69,0.07,0.69,0.02,0.0,0.0,0.0,0.0
71,84,0.73,0.06,0.73,0.02,0.0,0.0,0.0,0.0
81,98,0.23,0.06,0.01,0.02,0.0,0.0,0.0,0.0
91,98,0.31,0.05,0.01,0.02,0.0,0.0,0.0,0.0
101,100,0.35,0.05,0.01,0.02,0.0,0.0,0.0,0.0
111,101,0.4,0.05,0.01,0.02,0.01,0.01,0.01,0.0
121,103,0.43,0.05,0.01,0.02,0.01,0.01,0.01,0.0
131,103,0.46,0.05,0.01,0.02,0.01,0.01,0.01,0.0
141,104,0.5,0.04,0.01,0.02,0.01,0.01,0.01,0.0
151,105,0.53,0.04,0.01,0.02,0.01,0.01,0.01,0.0
161,105,0.55,0.04,0.01,0.02,0.01,0.01,0.01,0.0
171,88,0.38,0.04,0.38,0.02,0.01,0.0,0.01,0.0
181,4,0.02,0.03,0.01,0.0,0.01,0.0,0.01,0.0
191,12,0.06,0.03,0.06,0.0,0.01,0.0,0.01,0.0
201,109,0.53,0.03,0.0,0.02,0.01,0.03,0.0,0.0
211,75,0.36,0.03,0.36,0.0,0.01,0.0,0.0,0.0
221,85,0.38,0.03,0.38,0.0,0.01,0.0,0.0,0.0
231,115,0.5,0.04,0.0,0.0,0.02,0.03,0.0,0.0
241,124,0.51,0.04,0.0,0.0,0.02,0.02,0.0,0.0
251,131,0.52,0.04,0.0,0.0,0.02,0.02,0.0,0.0
255,136,0.53,0.04,0.0,0.0,0.02,0.02,0.0,0.0
255,137,0.54,0.04,0.0,0.0,0.02,0.02,0.0,0.0
2,5,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0
12,15,1.0,0.0,0.08,0.13,0.0,0.0,0.0,0.0
22,25,1.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0
32,35,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0
42,45,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
52,55,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
62,65,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
72,75,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
82,85,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
92,95,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
102,105,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
112,115,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
122,125,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
132,135,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
142,145,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
152,155,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
162,165,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
172,175,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
182,185,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
192,195,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
202,205,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
212,215,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
7,225,1.0,0.0,0.14,0.01,0.0,0.0,0.0,0.0
7,235,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0
17,245,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
37,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
47,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
57,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
67,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
77,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
87,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
97,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
107,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
117,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
127,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
137,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
147,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
157,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0
167,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
177,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
197,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
207,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
217,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
227,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
237,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
247,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,255,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.01,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
37,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
47,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
57,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0
19,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
29,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
39,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
49,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
69,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
79,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
40,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
34,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
44,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
54,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
64,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
74,255,1.0,0.0,0.01,0.03,0.03,0.01,0.0,0.0
84,255,1.0,0.0,0.01,0.03,0.02,0.01,0.0,0.0
94,255,1.0,0.0,0.01,0.03,0.02,0.01,0.0,0.0
104,255,1.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0
114,255,1.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0
124,255,1.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0
134,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
144,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
154,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
164,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
174,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
184,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
194,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
204,255,1.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0
214,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
224,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
234,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
244,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
254,255,1.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
5,255,1.0,0.0,0.2,0.01,0.0,0.01,0.0,0.0
15,255,1.0,0.0,0.07,0.01,0.0,0.01,0.0,0.0
25,255,1.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0
35,255,1.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0
45,255,1.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0
55,255,1.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0
3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.02,0.04,0.0,0.0,0.0
33,255,1.0,0.0,0.03,0.02,0.03,0.0,0.0,0.0
43,255,1.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0
16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0
26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
36,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
46,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
56,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
66,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
76,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
86,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
96,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0
24,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
42,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
52,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
62,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
72,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
82,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
92,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
102,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
112,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
122,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
132,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
142,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0
11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0
21,255,1.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0
31,255,1.0,0.0,0.03,0.05,0.03,0.0,0.0,0.0
41,255,1.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0
51,255,1.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0
5,255,1.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0
15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
25,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
55,255,1.0,0.0,0.02,0.02,0.02,0.01,0.0,0.0
65,255,1.0,0.0,0.02,0.02,0.02,0.01,0.0,0.0
75,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
85,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
95,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
105,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
115,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
125,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
135,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
145,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
155,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
165,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
175,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
185,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
195,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
205,255,1.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
215,255,1.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
225,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
235,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
245,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
